종목코드,종목명,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"343510","하나금융16호스팩","SPAC(소속부없음)","2145","-5","-0.23","2175","2175","2110","911","1946785","8601450000","4010000"
"363260","하나금융17호스팩","SPAC(소속부없음)","2095","0","0.00","2075","2095","2075","48","99620","14266950000","6810000"
"299030","하나기술","벤처기업부","68600","-2900","-4.06","71500","72700","68200","226246","15764048300","499387214200","7279697"
"067310","하나마이크론","중견기업부","14650","-400","-2.66","15150","15300","14400","2319454","34061941900","467802027350","31931879"
"372290","하나머스트7호스팩","SPAC(소속부없음)","2095","0","0.00","2075","2095","2075","157","328810","9016880000","4304000"
"307160","하나머스트제6호스팩","SPAC(소속부없음)","2160","5","0.23","2170","2170","2135","2826","6065195","9914400000","4590000"
"166090","하나머티리얼즈","우량기업부","44800","-900","-1.97","46050","46450","44050","351435","15774883700","879319795200","19627674"
"136480","하림","중견기업부","3215","-20","-0.62","3230","3250","3180","726877","2333108140","341464191930","106209702"
"003380","하림지주","우량기업부","9320","30","0.32","9360","9460","9160","278260","2594380320","860625762400","92341820"
"149980","하이로닉","중견기업부","5910","-90","-1.50","6000","6080","5710","102114","606015410","83330970450","14099995"
"013030","하이록코리아","우량기업부","19150","150","0.79","19200","19300","18150","122678","2315649300","260693392800","13613232"
"126700","하이비젼시스템","우량기업부","13750","0","0.00","13800","14000","13500","192294","2650459650","205454040000","14942112"
"106080","하이소닉","관리종목(소속부없음)","3110","0","0.00","0","0","0","0","0","59354875590","19085169"
"340120","하이제5호스팩","SPAC(소속부없음)","2150","0","0.00","2160","2160","2110","91","194920","10793000000","5020000"
"221840","하이즈항공","중견기업부","5200","40","0.78","5200","5310","5110","35748","185938930","92020068400","17696167"
"106190","하이텍팜","중견기업부","18400","150","0.82","18450","18550","18100","11195","205272250","130433588800","7088782"
"066130","하츠","중견기업부","11250","-150","-1.32","11350","11450","10900","337802","3772621300","144000000000","12800000"
"368770","한국9호스팩","SPAC(소속부없음)","2115","0","0.00","2090","2130","2090","4881","10294390","10173150000","4810000"
"004590","한국가구","중견기업부","6600","-90","-1.35","6660","6880","6530","506667","3397098510","99000000000","15000000"
"039340","한국경제TV","우량기업부","6730","90","1.36","6620","6830","6520","116752","780773100","154790000000","23000000"
"034950","한국기업평가","중견기업부","87500","-100","-0.11","87900","87900","87300","4805","420598900","397294975000","4540514"
"222980","한국맥널티","벤처기업부","9450","-200","-2.07","9690","9790","9420","211376","2022135880","99553812750","10534795"
"318000","한국바이오젠","벤처기업부","8850","70","0.80","8780","8880","8600","67782","594212140","72364901250","8176825"
"256840","한국비엔씨","벤처기업부","7510","-430","-5.42","7880","7920","7500","1513353","11669604470","387002586360","51531636"
"025550","한국선재","우량기업부","3575","0","0.00","3575","3640","3530","369854","1328064940","87667058050","24522254"
"017890","한국알콜","우량기업부","14650","-300","-2.01","15050","15250","14600","338718","5009877000","316524384000","21605760"
"080720","한국유니온제약","벤처기업부","15400","-250","-1.60","15650","16000","14900","213561","3261228400","121717411200","7903728"
"063570","한국전자금융","우량기업부","6740","200","3.06","6590","6820","6490","747646","5019997660","230155686720","34147728"
"041460","한국전자인증","중견기업부","7730","-220","-2.77","7960","8030","7630","502020","3901793880","165879994770","21459249"
"101680","한국정밀기계","관리종목(소속부없음)","1440","0","0.00","0","0","0","0","0","12101760000","8404000"
"039740","한국정보공학","중견기업부","3565","-35","-0.97","3600","3600","3500","42430","150127060","28585585305","8018397"
"053300","한국정보인증","중견기업부","6940","-80","-1.14","7020","7090","6830","196677","1365064640","216285100000","31165000"
"025770","한국정보통신","우량기업부","9010","-20","-0.22","9030","9100","8960","41386","373117970","337372881710","37444271"
"310870","한국제8호스팩","SPAC(소속부없음)","2210","-45","-2.00","2285","2350","2195","1425385","3216728180","7558200000","3420000"
"023760","한국캐피탈","우량기업부","733","-6","-0.81","740","747","719","845365","617950024","231341819208","315609576"
"054040","한국컴퓨터","중견기업부","5360","180","3.47","5240","6000","5120","11550983","65650890800","86142114400","16071290"
"050540","한국코퍼레이션","투자주의환기종목(소속부없음)","282","0","0.00","0","0","0","0","0","14321537226","50785593"
"021650","한국큐빅","중견기업부","4870","85","1.78","4785","4920","4680","175039","844074840","79627241810","16350563"
"053590","한국테크놀로지","투자주의환기종목(소속부없음)","1960","25","1.29","1915","1965","1860","3583313","6876974650","242957331120","123957822"
"032300","한국파마","중견기업부","52700","-500","-0.94","52800","58900","51100","1376042","75836289800","574783142700","10906701"
"037230","한국팩키지","중견기업부","5550","-340","-5.77","5750","5830","5510","565556","3179949920","138750000000","25000000"
"030520","한글과컴퓨터","우량기업부","18200","50","0.28","18200","18550","17900","178468","3260644400","450962439200","24778156"
"052600","한네트","중견기업부","10850","100","0.93","11000","11900","10700","4346084","49307736450","125466145000","11563700"
"256150","한독크린텍","벤처기업부","20500","300","1.49","20150","21350","19550","61714","1252414000","83865500000","4091000"
"092460","한라IMS","벤처기업부","7690","-230","-2.90","7920","7920","7600","431824","3287750812","90318880820","11744978"
"047080","한빛소프트","중견기업부","6100","10","0.16","6120","6230","5950","452380","2756034450","151156999600","24779836"
"070590","한솔인티큐브","중견기업부","3280","0","0.00","3265","3355","3165","135382","441473910","45524828880","13879521"
"226440","한송네오텍","벤처기업부","1600","-65","-3.90","1640","1650","1580","1260538","2026329170","86088864000","53805540"
"042520","한스바이오메드","벤처기업부","14500","-50","-0.34","14550","14700","14250","103910","1505741350","146493224500","10102981"
"078350","한양디지텍","중견기업부","5720","-40","-0.69","5740","5780","5570","104857","594880600","78430666600","13711655"
"045100","한양이엔지","우량기업부","18350","-550","-2.91","19050","19100","18200","355243","6573181400","330300000000","18000000"
"046110","한일네트웍스","중견기업부","6000","50","0.84","5910","6140","5870","149495","901597190","71725362000","11954227"
"024740","한일단조","중견기업부","2100","0","0.00","2100","2130","2040","773051","1614187845","62771788800","29891328"
"005860","한일사료","중견기업부","2040","-45","-2.16","2085","2090","2005","1010980","2058694470","80383517400","39403685"
"123840","한일진공","중견기업부","1130","-10","-0.88","1140","1155","1120","353085","397983880","88485754010","78305977"
"007770","한일화학","중견기업부","17650","-500","-2.75","18100","18100","17450","49617","881199050","61951500000","3510000"
"079170","한창산업","중견기업부","8610","50","0.58","8520","8620","8440","58039","495530250","44772000000","5200000"
"086960","한컴MDS","우량기업부","16000","350","2.24","15750","16000","15450","60064","950933700","141257728000","8828608"
"054920","한컴위드","중견기업부","10650","200","1.91","10500","10900","10300","335136","3567071900","300511912650","28217081"
"002680","한탑","투자주의환기종목(소속부없음)","1550","-25","-1.59","1550","1570","1540","142756","221646790","43818481400","28269988"
"066110","한프","투자주의환기종목(소속부없음)","480","0","0.00","0","0","0","0","0","25343808000","52799600"
"317320","한화에스비아이스팩","SPAC(소속부없음)","3925","80","2.08","3920","4070","3755","1769865","6955620750","17113000000","4360000"
"340440","한화플러스제1호스팩","SPAC(소속부없음)","2100","5","0.24","2090","2105","2080","17091","35756480","9891000000","4710000"
"034810","해성산업","벤처기업부","15000","-300","-1.96","15300","15350","14750","94660","1420096700","395344470000","26356298"
"076610","해성옵틱스","중견기업부","1015","-10","-0.98","1020","1020","983","621341","620986345","42244045235","41619749"
"059270","해성티피씨","기술성장기업부","28550","200","0.71","28500","32900","28250","1259965","38499748700","132186500000","4630000"
"220180","핸디소프트","벤처기업부","5460","240","4.60","5150","5740","5060","424645","2338082710","105924000000","19400000"
"008800","행남사","투자주의환기종목(소속부없음)","1770","0","0.00","0","0","0","0","0","80762168880","45628344"
"900270","헝셩그룹","외국기업(소속부없음)","610","-1","-0.16","611","616","603","627736","381870911","48800000000","80000000"
"084990","헬릭스미스","기술성장기업부","30300","-750","-2.42","31500","31750","30100","301988","9238198800","1038251134200","34265714"
"170030","현대공업","우량기업부","8880","-180","-1.99","8990","9100","8830","211272","1888427820","136219200000","15340000"
"319400","현대무벡스","중견기업부","5090","-70","-1.36","5190","5190","5010","161606","822096690","517766629160","101722324"
"048410","현대바이오","중견기업부","43600","-1100","-2.46","44500","45400","43100","1278438","56231469650","1589171037200","36448877"
"052260","현대바이오랜드","우량기업부","22700","100","0.44","22600","22900","22400","99145","2244796800","340500000000","15000000"
"016790","현대사료","중견기업부","16050","-750","-4.46","16800","16850","16000","121051","1968390700","98715300300","6150486"
"041440","현대에버다임","우량기업부","5730","-10","-0.17","5790","5860","5630","51062","291784180","102658359120","17915944"
"039010","현대에이치티","우량기업부","10550","0","0.00","10500","10700","10350","33833","355172150","90993750000","8625000"
"090850","현대이지웰","우량기업부","9850","-10","-0.10","9840","10050","9800","114653","1137213660","233901655850","23746361"
